frequency	v(onoise)*v(onoise)/100	v(onoise)/100
9.099132726322049e+00	2.355544e-19	4.853395e-11
9.120108393558629e+00	2.355544e-19	4.853395e-11
9.141132414702033e+00	2.355544e-19	4.853395e-11
9.162204901219527e+00	2.355544e-19	4.853395e-11
9.183325964835337e+00	2.355544e-19	4.853395e-11
9.204495717531239e+00	2.355544e-19	4.853395e-11
9.225714271547156e+00	2.355544e-19	4.853395e-11
9.246981739381749e+00	2.355544e-19	4.853395e-11
9.268298233793015e+00	2.355544e-19	4.853395e-11
9.289663867798884e+00	2.355544e-19	4.853395e-11
9.311078754677821e+00	2.355544e-19	4.853395e-11
9.332543007969429e+00	2.355544e-19	4.853395e-11
9.354056741475034e+00	2.355544e-19	4.853395e-11
9.375620069258316e+00	2.355544e-19	4.853395e-11
9.397233105645890e+00	2.355544e-19	4.853395e-11
9.418895965227923e+00	2.355544e-19	4.853395e-11
9.440608762858743e+00	2.355544e-19	4.853395e-11
9.462371613657437e+00	2.355544e-19	4.853395e-11
9.484184633008477e+00	2.355544e-19	4.853395e-11
9.506047936562318e+00	2.355544e-19	4.853395e-11
9.527961640236020e+00	2.355544e-19	4.853395e-11
9.549925860213859e+00	2.355544e-19	4.853395e-11
9.571940712947942e+00	2.355544e-19	4.853395e-11
9.594006315158829e+00	2.355544e-19	4.853395e-11
9.616122783836142e+00	2.355544e-19	4.853395e-11
9.638290236239200e+00	2.355544e-19	4.853395e-11
9.660508789897627e+00	2.355544e-19	4.853395e-11
9.682778562611983e+00	2.355544e-19	4.853395e-11
9.705099672454386e+00	2.355544e-19	4.853395e-11
9.727472237769138e+00	2.355544e-19	4.853395e-11
9.749896377173355e+00	2.355544e-19	4.853395e-11
9.772372209557592e+00	2.355544e-19	4.853395e-11
9.794899854086472e+00	2.355544e-19	4.853395e-11
9.817479430199324e+00	2.355544e-19	4.853395e-11
9.840111057610816e+00	2.355544e-19	4.853395e-11
9.862794856311581e+00	2.355544e-19	4.853395e-11
9.885530946568865e+00	2.355544e-19	4.853395e-11
9.908319448927148e+00	2.355544e-19	4.853395e-11
9.931160484208808e+00	2.355544e-19	4.853395e-11
9.954054173514740e+00	2.355544e-19	4.853395e-11
9.977000638225002e+00	2.355544e-19	4.853395e-11
9.999999999999467e+00	2.355544e-19	4.853395e-11
1.002305238077846e+01	2.355544e-19	4.853395e-11
1.004615790278342e+01	2.355544e-19	4.853395e-11
1.006931668851750e+01	2.355544e-19	4.853395e-11
1.009252886076630e+01	2.355544e-19	4.853395e-11
1.011579454259844e+01	2.355544e-19	4.853395e-11
1.013911385736625e+01	2.355544e-19	4.853395e-11
1.016248692870641e+01	2.355544e-19	4.853395e-11
1.018591388054062e+01	2.355544e-19	4.853395e-11
1.020939483707625e+01	2.355544e-19	4.853395e-11
1.023292992280699e+01	2.355544e-19	4.853395e-11
1.025651926251352e+01	2.355544e-19	4.853395e-11
1.028016298126418e+01	2.355544e-19	4.853395e-11
1.030386120441560e+01	2.355544e-19	4.853395e-11
1.032761405761341e+01	2.355544e-19	4.853395e-11
1.035142166679288e+01	2.355544e-19	4.853395e-11
1.037528415817956e+01	2.355544e-19	4.853395e-11
1.039920165829003e+01	2.355544e-19	4.853395e-11
1.042317429393247e+01	2.355544e-19	4.853395e-11
1.044720219220743e+01	2.355544e-19	4.853395e-11
1.047128548050843e+01	2.355544e-19	4.853395e-11
1.049542428652265e+01	2.355544e-19	4.853395e-11
1.051961873823165e+01	2.355544e-19	4.853395e-11
1.054386896391201e+01	2.355544e-19	4.853395e-11
1.056817509213601e+01	2.355544e-19	4.853395e-11
1.059253725177231e+01	2.355544e-19	4.853395e-11
1.061695557198667e+01	2.355544e-19	4.853395e-11
1.064143018224258e+01	2.355544e-19	4.853395e-11
1.066596121230199e+01	2.355544e-19	4.853395e-11
1.069054879222599e+01	2.355544e-19	4.853395e-11
1.071519305237547e+01	2.355544e-19	4.853395e-11
1.073989412341186e+01	2.355544e-19	4.853395e-11
1.076465213629776e+01	2.355544e-19	4.853395e-11
1.078946722229769e+01	2.355544e-19	4.853395e-11
1.081433951297878e+01	2.355544e-19	4.853395e-11
1.083926914021144e+01	2.355544e-19	4.853395e-11
1.086425623617006e+01	2.355544e-19	4.853395e-11
1.088930093333373e+01	2.355544e-19	4.853395e-11
1.091440336448696e+01	2.355544e-19	4.853395e-11
1.093956366272033e+01	2.355544e-19	4.853395e-11
1.096478196143124e+01	2.355544e-19	4.853395e-11
1.099005839432460e+01	2.355544e-19	4.853395e-11
1.101539309541354e+01	2.355544e-19	4.853395e-11
1.104078619902012e+01	2.355544e-19	4.853395e-11
1.106623783977605e+01	2.355544e-19	4.853395e-11
1.109174815262339e+01	2.355544e-19	4.853395e-11
1.111731727281529e+01	2.355544e-19	4.853395e-11
1.114294533591668e+01	2.355544e-19	4.853395e-11
1.116863247780499e+01	2.355544e-19	4.853395e-11
1.119437883467089e+01	2.355544e-19	4.853395e-11
1.122018454301901e+01	2.355544e-19	4.853395e-11
1.124604973966863e+01	2.355544e-19	4.853395e-11
1.127197456175447e+01	2.355544e-19	4.853395e-11
1.129795914672734e+01	2.355544e-19	4.853395e-11
1.132400363235493e+01	2.355544e-19	4.853395e-11
1.135010815672251e+01	2.355544e-19	4.853395e-11
1.137627285823367e+01	2.355544e-19	4.853395e-11
1.140249787561104e+01	2.355544e-19	4.853395e-11
1.142878334789707e+01	2.355544e-19	4.853395e-11
1.145512941445471e+01	2.355544e-19	4.853395e-11
1.148153621496818e+01	2.355544e-19	4.853395e-11
1.150800388944371e+01	2.355544e-19	4.853395e-11
1.153453257821027e+01	2.355544e-19	4.853395e-11
1.156112242192033e+01	2.355544e-19	4.853395e-11
1.158777356155060e+01	2.355544e-19	4.853395e-11
1.161448613840277e+01	2.355544e-19	4.853395e-11
1.164126029410425e+01	2.355544e-19	4.853395e-11
1.166809617060896e+01	2.355544e-19	4.853395e-11
1.169499391019804e+01	2.355544e-19	4.853395e-11
1.172195365548064e+01	2.355544e-19	4.853395e-11
1.174897554939462e+01	2.355544e-19	4.853395e-11
1.177605973520740e+01	2.355544e-19	4.853395e-11
1.180320635651662e+01	2.355544e-19	4.853395e-11
1.183041555725097e+01	2.355544e-19	4.853395e-11
1.185768748167092e+01	2.355544e-19	4.853395e-11
1.188502227436950e+01	2.355544e-19	4.853395e-11
1.191242008027306e+01	2.355544e-19	4.853395e-11
1.193988104464205e+01	2.355544e-19	4.853395e-11
1.196740531307175e+01	2.355544e-19	4.853395e-11
1.199499303149310e+01	2.355544e-19	4.853395e-11
1.202264434617344e+01	2.355544e-19	4.853395e-11
1.205035940371728e+01	2.355544e-19	4.853395e-11
1.207813835106711e+01	2.355544e-19	4.853395e-11
1.210598133550412e+01	2.355544e-19	4.853395e-11
1.213388850464907e+01	2.355544e-19	4.853395e-11
1.216186000646298e+01	2.355544e-19	4.853395e-11
1.218989598924796e+01	2.355544e-19	4.853395e-11
1.221799660164801e+01	2.355544e-19	4.853395e-11
1.224616199264978e+01	2.355544e-19	4.853395e-11
1.227439231158336e+01	2.355544e-19	4.853395e-11
1.230268770812310e+01	2.355544e-19	4.853395e-11
1.233104833228837e+01	2.355544e-19	4.853395e-11
1.235947433444438e+01	2.355544e-19	4.853395e-11
1.238796586530297e+01	2.355544e-19	4.853395e-11
1.241652307592339e+01	2.355544e-19	4.853395e-11
1.244514611771312e+01	2.355544e-19	4.853395e-11
1.247383514242870e+01	2.355544e-19	4.853395e-11
1.250259030217647e+01	2.355544e-19	4.853395e-11
1.253141174941343e+01	2.355544e-19	4.853395e-11
1.256029963694801e+01	2.355544e-19	4.853395e-11
1.258925411794093e+01	2.355544e-19	4.853395e-11
1.261827534590597e+01	2.355544e-19	4.853395e-11
1.264736347471077e+01	2.355544e-19	4.853395e-11
1.267651865857771e+01	2.355544e-19	4.853395e-11
1.270574105208467e+01	2.355544e-19	4.853395e-11
1.273503081016587e+01	2.355544e-19	4.853395e-11
1.276438808811269e+01	2.355544e-19	4.853395e-11
1.279381304157449e+01	2.355544e-19	4.853395e-11
1.282330582655946e+01	2.355544e-19	4.853395e-11
1.285286659943539e+01	2.355544e-19	4.853395e-11
1.288249551693058e+01	2.355544e-19	4.853395e-11
1.291219273613458e+01	2.355544e-19	4.853395e-11
1.294195841449909e+01	2.355544e-19	4.853395e-11
1.297179270983879e+01	2.355544e-19	4.853395e-11
1.300169578033213e+01	2.355544e-19	4.853395e-11
1.303166778452222e+01	2.355544e-19	4.853395e-11
1.306170888131764e+01	2.355544e-19	4.853395e-11
1.309181922999329e+01	2.355544e-19	4.853395e-11
1.312199899019125e+01	2.355544e-19	4.853395e-11
1.315224832192160e+01	2.355544e-19	4.853395e-11
1.318256738556328e+01	2.355544e-19	4.853395e-11
1.321295634186496e+01	2.355544e-19	4.853395e-11
1.324341535194585e+01	2.355544e-19	4.853395e-11
1.327394457729660e+01	2.355544e-19	4.853395e-11
1.330454417978011e+01	2.355544e-19	4.853395e-11
1.333521432163244e+01	2.355544e-19	4.853395e-11
1.336595516546362e+01	2.355544e-19	4.853395e-11
1.339676687425855e+01	2.355544e-19	4.853395e-11
1.342764961137783e+01	2.355544e-19	4.853395e-11
1.345860354055867e+01	2.355544e-19	4.853395e-11
1.348962882591572e+01	2.355544e-19	4.853395e-11
1.352072563194196e+01	2.355544e-19	4.853395e-11
1.355189412350954e+01	2.355544e-19	4.853395e-11
1.358313446587072e+01	2.355544e-19	4.853395e-11
1.361444682465868e+01	2.355544e-19	4.853395e-11
1.364583136588842e+01	2.355544e-19	4.853395e-11
1.367728825595766e+01	2.355544e-19	4.853395e-11
1.370881766164770e+01	2.355544e-19	4.853395e-11
1.374041975012432e+01	2.355544e-19	4.853395e-11
1.377209468893863e+01	2.355544e-19	4.853395e-11
1.380384264602801e+01	2.355544e-19	4.853395e-11
1.383566378971697e+01	2.355544e-19	4.853395e-11
1.386755828871804e+01	2.355544e-19	4.853395e-11
1.389952631213268e+01	2.355544e-19	4.853395e-11
1.393156802945218e+01	2.355544e-19	4.853395e-11
1.396368361055852e+01	2.355544e-19	4.853395e-11
1.399587322572533e+01	2.355544e-19	4.853395e-11
1.402813704561872e+01	2.355544e-19	4.853395e-11
1.406047524129828e+01	2.355544e-19	4.853395e-11
1.409288798421788e+01	2.355544e-19	4.853395e-11
1.412537544622668e+01	2.355544e-19	4.853395e-11
1.415793779956995e+01	2.355544e-19	4.853395e-11
1.419057521689005e+01	2.355544e-19	4.853395e-11
1.422328787122732e+01	2.355544e-19	4.853395e-11
1.425607593602100e+01	2.355544e-19	4.853395e-11
1.428893958511015e+01	2.355544e-19	4.853395e-11
1.432187899273455e+01	2.355544e-19	4.853395e-11
1.435489433353567e+01	2.355544e-19	4.853395e-11
1.438798578255757e+01	2.355544e-19	4.853395e-11
1.442115351524779e+01	2.355544e-19	4.853395e-11
1.445439770745838e+01	2.355544e-19	4.853395e-11
1.448771853544672e+01	2.355544e-19	4.853395e-11
1.452111617587652e+01	2.355544e-19	4.853395e-11
1.455459080581876e+01	2.355544e-19	4.853395e-11
1.458814260275258e+01	2.355544e-19	4.853395e-11
1.462177174456627e+01	2.355544e-19	4.853395e-11
1.465547840955820e+01	2.355544e-19	4.853395e-11
1.468926277643775e+01	2.355544e-19	4.853395e-11
1.472312502432627e+01	2.355544e-19	4.853395e-11
1.475706533275802e+01	2.355544e-19	4.853395e-11
1.479108388168115e+01	2.355544e-19	4.853395e-11
1.482518085145861e+01	2.355544e-19	4.853395e-11
1.485935642286914e+01	2.355544e-19	4.853395e-11
1.489361077710822e+01	2.355544e-19	4.853395e-11
1.492794409578903e+01	2.355544e-19	4.853395e-11
1.496235656094340e+01	2.355544e-19	4.853395e-11
1.499684835502280e+01	2.355544e-19	4.853395e-11
1.503141966089928e+01	2.355544e-19	4.853395e-11
1.506607066186647e+01	2.355544e-19	4.853395e-11
1.510080154164053e+01	2.355544e-19	4.853395e-11
1.513561248436113e+01	2.355544e-19	4.853395e-11
1.517050367459241e+01	2.355544e-19	4.853395e-11
1.520547529732400e+01	2.355544e-19	4.853395e-11
1.524052753797195e+01	2.355544e-19	4.853395e-11
1.527566058237976e+01	2.355544e-19	4.853395e-11
1.531087461681933e+01	2.355544e-19	4.853395e-11
1.534616982799197e+01	2.355544e-19	4.853395e-11
1.538154640302937e+01	2.355544e-19	4.853395e-11
1.541700452949462e+01	2.355544e-19	4.853395e-11
1.545254439538316e+01	2.355544e-19	4.853395e-11
1.548816618912383e+01	2.355544e-19	4.853395e-11
1.552387009957984e+01	2.355544e-19	4.853395e-11
1.555965631604975e+01	2.355544e-19	4.853395e-11
1.559552502826854e+01	2.355544e-19	4.853395e-11
1.563147642640855e+01	2.355544e-19	4.853395e-11
1.566751070108049e+01	2.355544e-19	4.853395e-11
1.570362804333452e+01	2.355544e-19	4.853395e-11
1.573982864466119e+01	2.355544e-19	4.853395e-11
1.577611269699248e+01	2.355544e-19	4.853395e-11
1.581248039270282e+01	2.355544e-19	4.853395e-11
1.584893192461012e+01	2.355544e-19	4.853395e-11
1.588546748597677e+01	2.355544e-19	4.853395e-11
1.592208727051068e+01	2.355544e-19	4.853395e-11
1.595879147236630e+01	2.355544e-19	4.853395e-11
1.599558028614566e+01	2.355544e-19	4.853395e-11
1.603245390689938e+01	2.355544e-19	4.853395e-11
1.606941253012774e+01	2.355544e-19	4.853395e-11
1.610645635178167e+01	2.355544e-19	4.853395e-11
1.614358556826382e+01	2.355544e-19	4.853395e-11
1.618080037642962e+01	2.355544e-19	4.853395e-11
1.621810097358825e+01	2.355544e-19	4.853395e-11
1.625548755750379e+01	2.355544e-19	4.853395e-11
1.629296032639617e+01	2.355544e-19	4.853395e-11
1.633051947894229e+01	2.355544e-19	4.853395e-11
1.636816521427702e+01	2.355544e-19	4.853395e-11
1.640589773199433e+01	2.355544e-19	4.853395e-11
1.644371723214825e+01	2.355544e-19	4.853395e-11
1.648162391525401e+01	2.355544e-19	4.853395e-11
1.651961798228908e+01	2.355544e-19	4.853395e-11
1.655769963469421e+01	2.355544e-19	4.853395e-11
1.659586907437453e+01	2.355544e-19	4.853395e-11
1.663412650370061e+01	2.355544e-19	4.853395e-11
1.667247212550954e+01	2.355544e-19	4.853395e-11
1.671090614310598e+01	2.355544e-19	4.853395e-11
1.674942876026328e+01	2.355544e-19	4.853395e-11
1.678804018122451e+01	2.355544e-19	4.853395e-11
1.682674061070357e+01	2.355544e-19	4.853395e-11
1.686553025388631e+01	2.355544e-19	4.853395e-11
1.690440931643153e+01	2.355544e-19	4.853395e-11
1.694337800447217e+01	2.355544e-19	4.853395e-11
1.698243652461633e+01	2.355544e-19	4.853395e-11
1.702158508394839e+01	2.355544e-19	4.853395e-11
1.706082389003011e+01	2.355544e-19	4.853395e-11
1.710015315090175e+01	2.355544e-19	4.853395e-11
1.713957307508313e+01	2.355544e-19	4.853395e-11
1.717908387157475e+01	2.355544e-19	4.853395e-11
1.721868574985893e+01	2.355544e-19	4.853395e-11
1.725837891990090e+01	2.355544e-19	4.853395e-11
1.729816359214987e+01	2.355544e-19	4.853395e-11
1.733803997754023e+01	2.355544e-19	4.853395e-11
1.737800828749261e+01	2.355544e-19	4.853395e-11
1.741806873391499e+01	2.355544e-19	4.853395e-11
1.745822152920388e+01	2.355544e-19	4.853395e-11
1.749846688624541e+01	2.355544e-19	4.853395e-11
1.753880501841645e+01	2.355544e-19	4.853395e-11
1.757923613958576e+01	2.355544e-19	4.853395e-11
1.761976046411512e+01	2.355544e-19	4.853395e-11
1.766037820686047e+01	2.355544e-19	4.853395e-11
1.770108958317303e+01	2.355544e-19	4.853395e-11
1.774189480890048e+01	2.355544e-19	4.853395e-11
1.778279410038804e+01	2.355544e-19	4.853395e-11
1.782378767447970e+01	2.355544e-19	4.853395e-11
1.786487574851931e+01	2.355544e-19	4.853395e-11
1.790605854035175e+01	2.355544e-19	4.853395e-11
1.794733626832407e+01	2.355544e-19	4.853395e-11
1.798870915128667e+01	2.355544e-19	4.853395e-11
1.803017740859448e+01	2.355544e-19	4.853395e-11
1.807174126010806e+01	2.355544e-19	4.853395e-11
1.811340092619481e+01	2.355544e-19	4.853395e-11
1.815515662773014e+01	2.355544e-19	4.853395e-11
1.819700858609861e+01	2.355544e-19	4.853395e-11
1.823895702319515e+01	2.355544e-19	4.853395e-11
1.828100216142619e+01	2.355544e-19	4.853395e-11
1.832314422371088e+01	2.355544e-19	4.853395e-11
1.836538343348223e+01	2.355544e-19	4.853395e-11
1.840772001468832e+01	2.355544e-19	4.853395e-11
1.845015419179349e+01	2.355544e-19	4.853395e-11
1.849268618977953e+01	2.355544e-19	4.853395e-11
1.853531623414686e+01	2.355544e-19	4.853395e-11
1.857804455091573e+01	2.355544e-19	4.853395e-11
1.862087136662741e+01	2.355544e-19	4.853395e-11
1.866379690834544e+01	2.355544e-19	4.853395e-11
1.870682140365674e+01	2.355544e-19	4.853395e-11
1.874994508067292e+01	2.355544e-19	4.853395e-11
1.879316816803141e+01	2.355544e-19	4.853395e-11
1.883649089489672e+01	2.355544e-19	4.853395e-11
1.887991349096165e+01	2.355544e-19	4.853395e-11
1.892343618644847e+01	2.355544e-19	4.853395e-11
1.896705921211017e+01	2.355544e-19	4.853395e-11
1.901078279923170e+01	2.355544e-19	4.853395e-11
1.905460717963117e+01	2.355544e-19	4.853395e-11
1.909853258566108e+01	2.355544e-19	4.853395e-11
1.914255925020955e+01	2.355544e-19	4.853395e-11
1.918668740670158e+01	2.355544e-19	4.853395e-11
1.923091728910027e+01	2.355544e-19	4.853395e-11
1.927524913190804e+01	2.355544e-19	4.853395e-11
1.931968317016792e+01	2.355544e-19	4.853395e-11
1.936421963946474e+01	2.355544e-19	4.853395e-11
1.940885877592645e+01	2.355544e-19	4.853395e-11
1.945360081622529e+01	2.355544e-19	4.853395e-11
1.949844599757911e+01	2.355544e-19	4.853395e-11
1.954339455775260e+01	2.355544e-19	4.853395e-11
1.958844673505855e+01	2.355544e-19	4.853395e-11
1.963360276835911e+01	2.355544e-19	4.853395e-11
1.967886289706709e+01	2.355544e-19	4.853395e-11
1.972422736114717e+01	2.355544e-19	4.853395e-11
1.976969640111724e+01	2.355544e-19	4.853395e-11
1.981527025804961e+01	2.355544e-19	4.853395e-11
1.986094917357234e+01	2.355544e-19	4.853395e-11
1.990673338987049e+01	2.355544e-19	4.853395e-11
1.995262314968741e+01	2.355544e-19	4.853395e-11
1.999861869632606e+01	2.355544e-19	4.853395e-11
2.004472027365022e+01	2.355544e-19	4.853395e-11
2.009092812608588e+01	2.355544e-19	4.853395e-11
2.013724249862248e+01	2.355544e-19	4.853395e-11
2.018366363681421e+01	2.355544e-19	4.853395e-11
2.023019178678130e+01	2.355544e-19	4.853395e-11
2.027682719521141e+01	2.355544e-19	4.853395e-11
2.032357010936080e+01	2.355544e-19	4.853395e-11
2.037042077705576e+01	2.355544e-19	4.853395e-11
2.041737944669386e+01	2.355544e-19	4.853395e-11
2.046444636724531e+01	2.355544e-19	4.853395e-11
2.051162178825422e+01	2.355544e-19	4.853395e-11
2.055890595983998e+01	2.355544e-19	4.853395e-11
2.060629913269856e+01	2.355544e-19	4.853395e-11
2.065380155810384e+01	2.355544e-19	4.853395e-11
2.070141348790897e+01	2.355544e-19	4.853395e-11
2.074913517454764e+01	2.355544e-19	4.853395e-11
2.079696687103549e+01	2.355544e-19	4.853395e-11
2.084490883097142e+01	2.355544e-19	4.853395e-11
2.089296130853893e+01	2.355544e-19	4.853395e-11
2.094112455850745e+01	2.355544e-19	4.853395e-11
2.098939883623376e+01	2.355544e-19	4.853395e-11
2.103778439766327e+01	2.355544e-19	4.853395e-11
2.108628149933141e+01	2.355544e-19	4.853395e-11
2.113489039836497e+01	2.355544e-19	4.853395e-11
2.118361135248352e+01	2.355544e-19	4.853395e-11
2.123244462000069e+01	2.355544e-19	4.853395e-11
2.128139045982561e+01	2.355544e-19	4.853395e-11
2.133044913146425e+01	2.355544e-19	4.853395e-11
2.137962089502080e+01	2.355544e-19	4.853395e-11
2.142890601119906e+01	2.355544e-19	4.853395e-11
2.147830474130381e+01	2.355544e-19	4.853395e-11
2.152781734724220e+01	2.355544e-19	4.853395e-11
2.157744409152513e+01	2.355544e-19	4.853395e-11
2.162718523726866e+01	2.355544e-19	4.853395e-11
2.167704104819540e+01	2.355544e-19	4.853395e-11
2.172701178863590e+01	2.355544e-19	4.853395e-11
2.177709772353003e+01	2.355544e-19	4.853395e-11
2.182729911842846e+01	2.355544e-19	4.853395e-11
2.187761623949396e+01	2.355544e-19	4.853395e-11
2.192804935350292e+01	2.355544e-19	4.853395e-11
2.197859872784668e+01	2.355544e-19	4.853395e-11
2.202926463053299e+01	2.355544e-19	4.853395e-11
2.208004733018741e+01	2.355544e-19	4.853395e-11
2.213094709605479e+01	2.355544e-19	4.853395e-11
2.218196419800060e+01	2.355544e-19	4.853395e-11
2.223309890651243e+01	2.355544e-19	4.853395e-11
2.228435149270144e+01	2.355544e-19	4.853395e-11
2.233572222830371e+01	2.355544e-19	4.853395e-11
2.238721138568178e+01	2.355544e-19	4.853395e-11
2.243881923782605e+01	2.355544e-19	4.853395e-11
2.249054605835619e+01	2.355544e-19	4.853395e-11
2.254239212152266e+01	2.355544e-19	4.853395e-11
2.259435770220814e+01	2.355544e-19	4.853395e-11
2.264644307592896e+01	2.355544e-19	4.853395e-11
2.269864851883658e+01	2.355544e-19	4.853395e-11
2.275097430771906e+01	2.355544e-19	4.853395e-11
2.280342072000253e+01	2.355544e-19	4.853395e-11
2.285598803375265e+01	2.355544e-19	4.853395e-11
2.290867652767607e+01	2.355544e-19	4.853395e-11
2.296148648112195e+01	2.355544e-19	4.853395e-11
2.301441817408341e+01	2.355544e-19	4.853395e-11
2.306747188719901e+01	2.355544e-19	4.853395e-11
2.312064790175426e+01	2.355544e-19	4.853395e-11
2.317394649968310e+01	2.355544e-19	4.853395e-11
2.322736796356938e+01	2.355544e-19	4.853395e-11
2.328091257664838e+01	2.355544e-19	4.853395e-11
2.333458062280832e+01	2.355544e-19	4.853395e-11
2.338837238659184e+01	2.355544e-19	4.853395e-11
2.344228815319751e+01	2.355544e-19	4.853395e-11
2.349632820848135e+01	2.355544e-19	4.853395e-11
2.355049283895837e+01	2.355544e-19	4.853395e-11
2.360478233180404e+01	2.355544e-19	4.853395e-11
2.365919697485585e+01	2.355544e-19	4.853395e-11
2.371373705661481e+01	2.355544e-19	4.853395e-11
2.376840286624702e+01	2.355544e-19	4.853395e-11
2.382319469358515e+01	2.355544e-19	4.853395e-11
2.387811282913002e+01	2.355544e-19	4.853395e-11
2.393315756405211e+01	2.355544e-19	4.853395e-11
2.398832919019314e+01	2.355544e-19	4.853395e-11
2.404362800006756e+01	2.355544e-19	4.853395e-11
2.409905428686417e+01	2.355544e-19	4.853395e-11
2.415460834444762e+01	2.355544e-19	4.853395e-11
2.421029046735999e+01	2.355544e-19	4.853395e-11
2.426610095082236e+01	2.355544e-19	4.853395e-11
2.432204009073635e+01	2.355544e-19	4.853395e-11
2.437810818368572e+01	2.355544e-19	4.853395e-11
2.443430552693791e+01	2.355544e-19	4.853395e-11
2.449063241844564e+01	2.355544e-19	4.853395e-11
2.454708915684848e+01	2.355544e-19	4.853395e-11
2.460367604147444e+01	2.355544e-19	4.853395e-11
2.466039337234156e+01	2.355544e-19	4.853395e-11
2.471724145015946e+01	2.355544e-19	4.853395e-11
2.477422057633101e+01	2.355544e-19	4.853395e-11
2.483133105295385e+01	2.355544e-19	4.853395e-11
2.488857318282206e+01	2.355544e-19	4.853395e-11
2.494594726942769e+01	2.355544e-19	4.853395e-11
2.500345361696245e+01	2.355544e-19	4.853395e-11
2.506109253031927e+01	2.355544e-19	4.853395e-11
2.511886431509393e+01	2.355544e-19	4.853395e-11
2.517676927758667e+01	2.355544e-19	4.853395e-11
2.523480772480386e+01	2.355544e-19	4.853395e-11
2.529297996445955e+01	2.355544e-19	4.853395e-11
2.535128630497718e+01	2.355544e-19	4.853395e-11
2.540972705549115e+01	2.355544e-19	4.853395e-11
2.546830252584850e+01	2.355544e-19	4.853395e-11
2.552701302661055e+01	2.355544e-19	4.853395e-11
2.558585886905453e+01	2.355544e-19	4.853395e-11
2.564484036517525e+01	2.355544e-19	4.853395e-11
2.570395782768670e+01	2.355544e-19	4.853395e-11
2.576321157002381e+01	2.355544e-19	4.853395e-11
2.582260190634402e+01	2.355544e-19	4.853395e-11
2.588212915152896e+01	2.355544e-19	4.853395e-11
2.594179362118618e+01	2.355544e-19	4.853395e-11
2.600159563165075e+01	2.355544e-19	4.853395e-11
2.606153549998699e+01	2.355544e-19	4.853395e-11
2.612161354399009e+01	2.355544e-19	4.853395e-11
2.618183008218787e+01	2.355544e-19	4.853395e-11
2.624218543384243e+01	2.355544e-19	4.853395e-11
2.630267991895183e+01	2.355544e-19	4.853395e-11
2.636331385825180e+01	2.355544e-19	4.853395e-11
2.642408757321746e+01	2.355544e-19	4.853395e-11
2.648500138606499e+01	2.355544e-19	4.853395e-11
2.654605561975338e+01	2.355544e-19	4.853395e-11
2.660725059798607e+01	2.355544e-19	4.853395e-11
2.666858664521277e+01	2.355544e-19	4.853395e-11
2.673006408663108e+01	2.355544e-19	4.853395e-11
2.679168324818828e+01	2.355544e-19	4.853395e-11
2.685344445658302e+01	2.355544e-19	4.853395e-11
2.691534803926710e+01	2.355544e-19	4.853395e-11
2.697739432444714e+01	2.355544e-19	4.853395e-11
2.703958364108637e+01	2.355544e-19	4.853395e-11
2.710191631890635e+01	2.355544e-19	4.853395e-11
2.716439268838874e+01	2.355544e-19	4.853395e-11
2.722701308077704e+01	2.355544e-19	4.853395e-11
2.728977782807832e+01	2.355544e-19	4.853395e-11
2.735268726306503e+01	2.355544e-19	4.853395e-11
2.741574171927672e+01	2.355544e-19	4.853395e-11
2.747894153102186e+01	2.355544e-19	4.853395e-11
2.754228703337955e+01	2.355544e-19	4.853395e-11
2.760577856220134e+01	2.355544e-19	4.853395e-11
2.766941645411299e+01	2.355544e-19	4.853395e-11
2.773320104651627e+01	2.355544e-19	4.853395e-11
2.779713267759075e+01	2.355544e-19	4.853395e-11
2.786121168629555e+01	2.355544e-19	4.853395e-11
2.792543841237123e+01	2.355544e-19	4.853395e-11
2.798981319634147e+01	2.355544e-19	4.853395e-11
2.805433637951497e+01	2.355544e-19	4.853395e-11
2.811900830398723e+01	2.355544e-19	4.853395e-11
2.818382931264236e+01	2.355544e-19	4.853395e-11
2.824879974915488e+01	2.355544e-19	4.853395e-11
2.831391995799160e+01	2.355544e-19	4.853395e-11
2.837919028441336e+01	2.355544e-19	4.853395e-11
2.844461107447695e+01	2.355544e-19	4.853395e-11
2.851018267503688e+01	2.355544e-19	4.853395e-11
2.857590543374725e+01	2.355544e-19	4.853395e-11
2.864177969906358e+01	2.355544e-19	4.853395e-11
2.870780582024468e+01	2.355544e-19	4.853395e-11
2.877398414735445e+01	2.355544e-19	4.853395e-11
2.884031503126381e+01	2.355544e-19	4.853395e-11
2.890679882365250e+01	2.355544e-19	4.853395e-11
2.897343587701097e+01	2.355544e-19	4.853395e-11
2.904022654464224e+01	2.355544e-19	4.853395e-11
2.910717118066378e+01	2.355544e-19	4.853395e-11
2.917427014000939e+01	2.355544e-19	4.853395e-11
2.924152377843107e+01	2.355544e-19	4.853395e-11
2.930893245250091e+01	2.355544e-19	4.853395e-11
2.937649651961301e+01	2.355544e-19	4.853395e-11
2.944421633798530e+01	2.355544e-19	4.853395e-11
2.951209226666154e+01	2.355544e-19	4.853395e-11
2.958012466551314e+01	2.355544e-19	4.853395e-11
2.964831389524110e+01	2.355544e-19	4.853395e-11
2.971666031737793e+01	2.355544e-19	4.853395e-11
2.978516429428955e+01	2.355544e-19	4.853395e-11
2.985382618917724e+01	2.355544e-19	4.853395e-11
